id,ime,ocena,vstopnina,za_otroke,mesto_id
2173,Vožnja z ladjico – Poręba Spytkowska,3,DA,DA,391
2174,Arhitekturni sprehod – San Carlos,5,NE,DA,392
2175,Piknik v mestnem parku – San Carlos,3,NE,DA,392
2176,Degustacija lokalnih jedi – San Carlos,4,DA,NE,392
2177,Obisk mestne knjižnice – Placer,3,NE,DA,393
2178,Sprehod skozi mestni park – Placer,4,NE,DA,393
2179,Izlet v naravo v okolici mesta – Placer,5,NE,DA,393
2180,Delavnica tradicionalnih obrti – Kayakent,4,DA,DA,394
2181,Razgledna točka in fotografiranje – Kayakent,5,NE,DA,394
2182,Interaktivni znanstveni center – Kayakent,3,DA,DA,394
2183,Delavnica lokalne kulinarike – Piškorevci,5,DA,DA,395
2184,Plovba po reki ali jezeru – Piškorevci,3,DA,DA,395
2185,Obisk kulturnega centra – Piškorevci,4,DA,DA,395
2186,Obisk umetniške galerije – Cigaras,3,DA,DA,396
2187,Raziskovanje lokalnih obrti – Cigaras,4,DA,DA,396
2188,Ogled mestnih znamenitosti ponoči – Cigaras,5,DA,NE,396
2189,Ogled športnega objekta – Dežanovac,4,DA,DA,397
2190,Vožnja s turističnim avtobusom – Dežanovac,5,DA,DA,397
2191,Obisk zgodovinskega muzeja – Dežanovac,3,DA,DA,397
2192,Večerni razgled na mesto – Boguszów-Gorce,5,NE,DA,398
2193,Pokušina lokalnih sladic – Boguszów-Gorce,3,DA,DA,398
2194,Obisk živalskega vrta – Boguszów-Gorce,4,DA,DA,398
2195,Obisk lokalnega sejma – Morelos,3,NE,DA,399
2196,Ogled lokalne tržnice – Morelos,4,NE,DA,399
2197,Obisk botaničnega vrta – Morelos,5,DA,DA,399
2198,Voden ogled starega mestnega jedra – Chakwāl,4,NE,DA,400
2199,Ogled zgodovinskih zgradb – Chakwāl,5,NE,DA,400
2200,Obisk akvarija – Chakwāl,3,DA,DA,400
2201,Družinski ogled znamenitosti – Selorejo,5,DA,DA,401
2202,Koncert lokalne glasbe – Selorejo,3,DA,DA,401
2203,Voden pohod po okolici – Selorejo,4,NE,DA,401
2204,Vodena fotografska tura – Bonabéri,3,DA,NE,402
2205,Jutranji ogled mesta – Bonabéri,4,NE,DA,402
2206,Obisk zgodovinske četrti – Bonabéri,5,NE,DA,402
2207,Otroška ustvarjalna delavnica – Asamankese,4,DA,DA,403
2208,Sprehod ob reki – Asamankese,5,NE,DA,403
2209,Kolesarski izlet po mestu – Asamankese,3,NE,DA,403
2210,Ogled verske dediščine – Dongqianhu,5,NE,DA,404
2211,Vožnja z ladjico – Dongqianhu,3,DA,DA,404
2212,Večerni kulturni sprehod – Dongqianhu,4,NE,NE,404
2213,Piknik v mestnem parku – Rimouski,3,NE,DA,405
2214,Degustacija lokalnih jedi – Rimouski,4,DA,NE,405
2215,Ulična kulinarična tura – Rimouski,5,DA,NE,405
2216,Sprehod skozi mestni park – Ngulangan,4,NE,DA,406
2217,Izlet v naravo v okolici mesta – Ngulangan,5,NE,DA,406
2218,Arhitekturni sprehod – Ngulangan,3,NE,DA,406
2219,Razgledna točka in fotografiranje – Mospyne,5,NE,DA,407
2220,Interaktivni znanstveni center – Mospyne,3,DA,DA,407
2221,Obisk mestne knjižnice – Mospyne,4,NE,DA,407
2222,Plovba po reki ali jezeru – Svalöv,3,DA,DA,408
2223,Obisk kulturnega centra – Svalöv,4,DA,DA,408
2224,Delavnica tradicionalnih obrti – Svalöv,5,DA,DA,408
2225,Raziskovanje lokalnih obrti – Yasugichō,4,DA,DA,409
2226,Ogled mestnih znamenitosti ponoči – Yasugichō,5,DA,NE,409
2227,Delavnica lokalne kulinarike – Yasugichō,3,DA,DA,409
2228,Vožnja s turističnim avtobusom – Blawi,5,DA,DA,410
2229,Obisk zgodovinskega muzeja – Blawi,3,DA,DA,410
2230,Obisk umetniške galerije – Blawi,4,DA,DA,410
2231,Pokušina lokalnih sladic – Jiang’an,3,DA,DA,411
2232,Obisk živalskega vrta – Jiang’an,4,DA,DA,411
2233,Ogled športnega objekta – Jiang’an,5,DA,DA,411
2234,Ogled lokalne tržnice – Qal‘eh-ye Khvājeh,4,NE,DA,412
2235,Obisk botaničnega vrta – Qal‘eh-ye Khvājeh,5,DA,DA,412
2236,Večerni razgled na mesto – Qal‘eh-ye Khvājeh,3,NE,DA,412
2237,Ogled zgodovinskih zgradb – Punta Gorda,5,NE,DA,413
2238,Obisk akvarija – Punta Gorda,3,DA,DA,413
2239,Obisk lokalnega sejma – Punta Gorda,4,NE,DA,413
2240,Koncert lokalne glasbe – Tsiombe,3,DA,DA,414
2241,Voden pohod po okolici – Tsiombe,4,NE,DA,414
2242,Voden ogled starega mestnega jedra – Tsiombe,5,NE,DA,414
2243,Jutranji ogled mesta – Khonj,4,NE,DA,415
2244,Obisk zgodovinske četrti – Khonj,5,NE,DA,415
2245,Družinski ogled znamenitosti – Khonj,3,DA,DA,415
2246,Sprehod ob reki – Fenggao,5,NE,DA,416
2247,Kolesarski izlet po mestu – Fenggao,3,NE,DA,416
2248,Vodena fotografska tura – Fenggao,4,DA,NE,416
2249,Vožnja z ladjico – Socabaya,3,DA,DA,417
2250,Večerni kulturni sprehod – Socabaya,4,NE,NE,417
2251,Otroška ustvarjalna delavnica – Socabaya,5,DA,DA,417
2252,Degustacija lokalnih jedi – Chengnan,4,DA,NE,418
2253,Ulična kulinarična tura – Chengnan,5,DA,NE,418
2254,Ogled verske dediščine – Chengnan,3,NE,DA,418
2255,Izlet v naravo v okolici mesta – Izra‘,5,NE,DA,419
2256,Arhitekturni sprehod – Izra‘,3,NE,DA,419
2257,Piknik v mestnem parku – Izra‘,4,NE,DA,419
2258,Interaktivni znanstveni center – Bhamo,3,DA,DA,420
2259,Obisk mestne knjižnice – Bhamo,4,NE,DA,420
2260,Sprehod skozi mestni park – Bhamo,5,NE,DA,420
2261,Obisk kulturnega centra – Akim Oda,4,DA,DA,421
2262,Delavnica tradicionalnih obrti – Akim Oda,5,DA,DA,421
2263,Razgledna točka in fotografiranje – Akim Oda,3,NE,DA,421
2264,Ogled mestnih znamenitosti ponoči – Taoyuan,5,DA,NE,422
2265,Delavnica lokalne kulinarike – Taoyuan,3,DA,DA,422
2266,Plovba po reki ali jezeru – Taoyuan,4,DA,DA,422
2267,Obisk zgodovinskega muzeja – Rato,3,DA,DA,423
2268,Obisk umetniške galerije – Rato,4,DA,DA,423
2269,Raziskovanje lokalnih obrti – Rato,5,DA,DA,423
2270,Obisk živalskega vrta – Amsterdam,4,DA,DA,424
2271,Ogled športnega objekta – Amsterdam,5,DA,DA,424
2272,Vožnja s turističnim avtobusom – Amsterdam,3,DA,DA,424
2273,Obisk botaničnega vrta – Ncue,5,DA,DA,425
2274,Večerni razgled na mesto – Ncue,3,NE,DA,425
2275,Pokušina lokalnih sladic – Ncue,4,DA,DA,425
2276,Obisk akvarija – Zhonghe,3,DA,DA,426
2277,Obisk lokalnega sejma – Zhonghe,4,NE,DA,426
2278,Ogled lokalne tržnice – Zhonghe,5,NE,DA,426
2279,Voden pohod po okolici – Brumado,4,NE,DA,427
2280,Voden ogled starega mestnega jedra – Brumado,5,NE,DA,427
2281,Ogled zgodovinskih zgradb – Brumado,3,NE,DA,427
2282,Obisk zgodovinske četrti – Rosthern,5,NE,DA,428
2283,Družinski ogled znamenitosti – Rosthern,3,DA,DA,428
2284,Koncert lokalne glasbe – Rosthern,4,DA,DA,428
2285,Kolesarski izlet po mestu – Bergen,3,NE,DA,429
2286,Vodena fotografska tura – Bergen,4,DA,NE,429
2287,Jutranji ogled mesta – Bergen,5,NE,DA,429
2288,Večerni kulturni sprehod – Sumilao,4,NE,NE,430
2289,Otroška ustvarjalna delavnica – Sumilao,5,DA,DA,430
2290,Sprehod ob reki – Sumilao,3,NE,DA,430
2291,Ulična kulinarična tura – Cibatu,5,DA,NE,431
2292,Ogled verske dediščine – Cibatu,3,NE,DA,431
2293,Vožnja z ladjico – Cibatu,4,DA,DA,431
2294,Arhitekturni sprehod – Guarulhos,3,NE,DA,432
2295,Piknik v mestnem parku – Guarulhos,4,NE,DA,432
2296,Degustacija lokalnih jedi – Guarulhos,5,DA,NE,432
2297,Obisk mestne knjižnice – Kolyshley,4,NE,DA,433
2298,Sprehod skozi mestni park – Kolyshley,5,NE,DA,433
2299,Izlet v naravo v okolici mesta – Kolyshley,3,NE,DA,433
2300,Delavnica tradicionalnih obrti – Olympia,5,DA,DA,434
2301,Razgledna točka in fotografiranje – Olympia,3,NE,DA,434
2302,Interaktivni znanstveni center – Olympia,4,DA,DA,434
2303,Delavnica lokalne kulinarike – Conchopata,3,DA,DA,435
2304,Plovba po reki ali jezeru – Conchopata,4,DA,DA,435
2305,Obisk kulturnega centra – Conchopata,5,DA,DA,435
2306,Obisk umetniške galerije – Borzna,4,DA,DA,436
2307,Raziskovanje lokalnih obrti – Borzna,5,DA,DA,436
2308,Ogled mestnih znamenitosti ponoči – Borzna,3,DA,NE,436
2309,Ogled športnega objekta – Krasnodar,5,DA,DA,437
2310,Vožnja s turističnim avtobusom – Krasnodar,3,DA,DA,437
2311,Obisk zgodovinskega muzeja – Krasnodar,4,DA,DA,437
2312,Večerni razgled na mesto – Anju,3,NE,DA,438
2313,Pokušina lokalnih sladic – Anju,4,DA,DA,438
2314,Obisk živalskega vrta – Anju,5,DA,DA,438
2315,Obisk lokalnega sejma – Hoxtolgay,4,NE,DA,439
2316,Ogled lokalne tržnice – Hoxtolgay,5,NE,DA,439
2317,Obisk botaničnega vrta – Hoxtolgay,3,DA,DA,439
2318,Voden ogled starega mestnega jedra – Načeradec,5,NE,DA,440
2319,Ogled zgodovinskih zgradb – Načeradec,3,NE,DA,440
2320,Obisk akvarija – Načeradec,4,DA,DA,440
2321,Družinski ogled znamenitosti – Tenggong,3,DA,DA,441
2322,Koncert lokalne glasbe – Tenggong,4,DA,DA,441
2323,Voden pohod po okolici – Tenggong,5,NE,DA,441
2324,Vodena fotografska tura – Áyios Yeóryios,4,DA,NE,442
2325,Jutranji ogled mesta – Áyios Yeóryios,5,NE,DA,442
2326,Obisk zgodovinske četrti – Áyios Yeóryios,3,NE,DA,442
2327,Otroška ustvarjalna delavnica – Brampton,5,DA,DA,443
2328,Sprehod ob reki – Brampton,3,NE,DA,443
2329,Kolesarski izlet po mestu – Brampton,4,NE,DA,443
2330,Ogled verske dediščine – Accha,3,NE,DA,444
2331,Vožnja z ladjico – Accha,4,DA,DA,444
2332,Večerni kulturni sprehod – Accha,5,NE,NE,444
2333,Piknik v mestnem parku – La Trinidad,4,NE,DA,445
2334,Degustacija lokalnih jedi – La Trinidad,5,DA,NE,445
2335,Ulična kulinarična tura – La Trinidad,3,DA,NE,445
2336,Sprehod skozi mestni park – Ban Ratsada,5,NE,DA,446
2337,Izlet v naravo v okolici mesta – Ban Ratsada,3,NE,DA,446
2338,Arhitekturni sprehod – Ban Ratsada,4,NE,DA,446
2339,Razgledna točka in fotografiranje – Karanyowka,3,NE,DA,447
2340,Interaktivni znanstveni center – Karanyowka,4,DA,DA,447
2341,Obisk mestne knjižnice – Karanyowka,5,NE,DA,447
2342,Plovba po reki ali jezeru – Hekou,4,DA,DA,448
2343,Obisk kulturnega centra – Hekou,5,DA,DA,448
2344,Delavnica tradicionalnih obrti – Hekou,3,DA,DA,448
2345,Raziskovanje lokalnih obrti – Cibeureum,5,DA,DA,449
2346,Ogled mestnih znamenitosti ponoči – Cibeureum,3,DA,NE,449
2347,Delavnica lokalne kulinarike – Cibeureum,4,DA,DA,449
2348,Vožnja s turističnim avtobusom – Bambuí,3,DA,DA,450
2349,Obisk zgodovinskega muzeja – Bambuí,4,DA,DA,450
2350,Obisk umetniške galerije – Bambuí,5,DA,DA,450
2351,Pokušina lokalnih sladic – Maguilling,4,DA,DA,451
2352,Obisk živalskega vrta – Maguilling,5,DA,DA,451
2353,Ogled športnega objekta – Maguilling,3,DA,DA,451
2354,Ogled lokalne tržnice – Youfang,5,NE,DA,452
2355,Obisk botaničnega vrta – Youfang,3,DA,DA,452
2356,Večerni razgled na mesto – Youfang,4,NE,DA,452
2357,Ogled zgodovinskih zgradb – Loudun,3,NE,DA,453
2358,Obisk akvarija – Loudun,4,DA,DA,453
2359,Obisk lokalnega sejma – Loudun,5,NE,DA,453
2360,Koncert lokalne glasbe – Sukorejo,4,DA,DA,454
2361,Voden pohod po okolici – Sukorejo,5,NE,DA,454
2362,Voden ogled starega mestnega jedra – Sukorejo,3,NE,DA,454
2363,Jutranji ogled mesta – Hongshan,5,NE,DA,455
2364,Obisk zgodovinske četrti – Hongshan,3,NE,DA,455
2365,Družinski ogled znamenitosti – Hongshan,4,DA,DA,455
2366,Sprehod ob reki – Tempe,3,NE,DA,456
2367,Kolesarski izlet po mestu – Tempe,4,NE,DA,456
2368,Vodena fotografska tura – Tempe,5,DA,NE,456
2369,Vožnja z ladjico – Göteborg,4,DA,DA,457
2370,Večerni kulturni sprehod – Göteborg,5,NE,NE,457
2371,Otroška ustvarjalna delavnica – Göteborg,3,DA,DA,457
2372,Degustacija lokalnih jedi – Dayeuhluhur,5,DA,NE,458
2373,Ulična kulinarična tura – Dayeuhluhur,3,DA,NE,458
2374,Ogled verske dediščine – Dayeuhluhur,4,NE,DA,458
2375,Izlet v naravo v okolici mesta – Jiangkouxu,3,NE,DA,459
2376,Arhitekturni sprehod – Jiangkouxu,4,NE,DA,459
2377,Piknik v mestnem parku – Jiangkouxu,5,NE,DA,459
2378,Interaktivni znanstveni center – Binangun,4,DA,DA,460
2379,Obisk mestne knjižnice – Binangun,5,NE,DA,460
2380,Sprehod skozi mestni park – Binangun,3,NE,DA,460
2381,Obisk kulturnega centra – Cantao-an,5,DA,DA,461
2382,Delavnica tradicionalnih obrti – Cantao-an,3,DA,DA,461
2383,Razgledna točka in fotografiranje – Cantao-an,4,NE,DA,461
2384,Ogled mestnih znamenitosti ponoči – Chicheng,3,DA,NE,462
2385,Delavnica lokalne kulinarike – Chicheng,4,DA,DA,462
2386,Plovba po reki ali jezeru – Chicheng,5,DA,DA,462
2387,Obisk zgodovinskega muzeja – Ajaccio,4,DA,DA,463
2388,Obisk umetniške galerije – Ajaccio,5,DA,DA,463
2389,Raziskovanje lokalnih obrti – Ajaccio,3,DA,DA,463
2390,Obisk živalskega vrta – Taremskoye,5,DA,DA,464
2391,Ogled športnega objekta – Taremskoye,3,DA,DA,464
2392,Obisk botaničnega vrta – Aguiar da Beira,3,DA,DA,465
2393,Večerni razgled na mesto – Aguiar da Beira,4,NE,DA,465
2394,Obisk akvarija – Pordapor Barat,4,DA,DA,466
2395,Obisk lokalnega sejma – Pordapor Barat,5,NE,DA,466
2396,Voden pohod po okolici – Tucheng,5,NE,DA,467
2397,Voden ogled starega mestnega jedra – Tucheng,3,NE,DA,467
2398,Obisk zgodovinske četrti – Khon Kaen,3,NE,DA,468
2399,Družinski ogled znamenitosti – Khon Kaen,4,DA,DA,468
2400,Kolesarski izlet po mestu – Kericho,4,NE,DA,469
2401,Vodena fotografska tura – Kericho,5,DA,NE,469
2402,Večerni kulturni sprehod – Kurów,5,NE,NE,470
2403,Otroška ustvarjalna delavnica – Kurów,3,DA,DA,470
2404,Ulična kulinarična tura – Nganane,3,DA,NE,471
2405,Ogled verske dediščine – Nganane,4,NE,DA,471
2406,Arhitekturni sprehod – Nieuw Nickerie,4,NE,DA,472
2407,Piknik v mestnem parku – Nieuw Nickerie,5,NE,DA,472
2408,Obisk mestne knjižnice – Gaoshibei,5,NE,DA,473
2409,Sprehod skozi mestni park – Gaoshibei,3,NE,DA,473
2410,Delavnica tradicionalnih obrti – Buôn Ma Thuột,3,DA,DA,474
2411,Razgledna točka in fotografiranje – Buôn Ma Thuột,4,NE,DA,474
2412,Delavnica lokalne kulinarike – Tanbu,4,DA,DA,475
2413,Plovba po reki ali jezeru – Tanbu,5,DA,DA,475
2414,Obisk umetniške galerije – Nova Era,5,DA,DA,476
2415,Raziskovanje lokalnih obrti – Nova Era,3,DA,DA,476
2416,Ogled športnega objekta – Huibu,3,DA,DA,477
2417,Vožnja s turističnim avtobusom – Huibu,4,DA,DA,477
2418,Večerni razgled na mesto – Burla,4,NE,DA,478
2419,Pokušina lokalnih sladic – Burla,5,DA,DA,478
2420,Obisk lokalnega sejma – Qaşr Hallāl,5,NE,DA,479
2421,Ogled lokalne tržnice – Qaşr Hallāl,3,NE,DA,479
2422,Voden ogled starega mestnega jedra – Linköping,3,NE,DA,480
2423,Ogled zgodovinskih zgradb – Linköping,4,NE,DA,480
2424,Družinski ogled znamenitosti – Heishui,4,DA,DA,481
2425,Koncert lokalne glasbe – Heishui,5,DA,DA,481
2426,Vodena fotografska tura – Magaria,5,DA,NE,482
2427,Jutranji ogled mesta – Magaria,3,NE,DA,482
2428,Otroška ustvarjalna delavnica – Unity,3,DA,DA,483
2429,Sprehod ob reki – Unity,4,NE,DA,483
2430,Ogled verske dediščine – Sobo,4,NE,DA,484
2431,Vožnja z ladjico – Sobo,5,DA,DA,484
2432,Piknik v mestnem parku – Huicungo,5,NE,DA,485
2433,Degustacija lokalnih jedi – Huicungo,3,DA,NE,485
2434,Sprehod skozi mestni park – Qilin,3,NE,DA,486
2435,Izlet v naravo v okolici mesta – Qilin,4,NE,DA,486
2436,Razgledna točka in fotografiranje – Lianyun,4,NE,DA,487
2437,Interaktivni znanstveni center – Lianyun,5,DA,DA,487
2438,Plovba po reki ali jezeru – Moate,5,DA,DA,488
2439,Obisk kulturnega centra – Moate,3,DA,DA,488
2440,Raziskovanje lokalnih obrti – Concepción,3,DA,DA,489
2441,Ogled mestnih znamenitosti ponoči – Concepción,4,DA,NE,489
2442,Vožnja s turističnim avtobusom – Moneague,4,DA,DA,490
2443,Obisk zgodovinskega muzeja – Moneague,5,DA,DA,490
2444,Pokušina lokalnih sladic – Gaotai,5,DA,DA,491
2445,Obisk živalskega vrta – Gaotai,3,DA,DA,491
2446,Ogled lokalne tržnice – Rostov-na-Donu,3,NE,DA,492
2447,Obisk botaničnega vrta – Rostov-na-Donu,4,DA,DA,492
2448,Ogled zgodovinskih zgradb – Valongo,4,NE,DA,493
2449,Obisk akvarija – Valongo,5,DA,DA,493
2450,Koncert lokalne glasbe – Kotes,5,DA,DA,494
2451,Voden pohod po okolici – Kotes,3,NE,DA,494
2452,Jutranji ogled mesta – Horka nad Moravou,3,NE,DA,495
2453,Obisk zgodovinske četrti – Horka nad Moravou,4,NE,DA,495
2454,Sprehod ob reki – Donggaocun,4,NE,DA,496
2455,Kolesarski izlet po mestu – Donggaocun,5,NE,DA,496
2456,Vožnja z ladjico – Žabljak,5,DA,DA,497
2457,Večerni kulturni sprehod – Žabljak,3,NE,NE,497
2458,Degustacija lokalnih jedi – Međa,3,DA,NE,498
2459,Ulična kulinarična tura – Međa,4,DA,NE,498
2460,Izlet v naravo v okolici mesta – Pictou,4,NE,DA,499
2461,Arhitekturni sprehod – Pictou,5,NE,DA,499
2462,Interaktivni znanstveni center – Sundsvall,5,DA,DA,500
2463,Obisk mestne knjižnice – Sundsvall,3,NE,DA,500
2464,Obisk kulturnega centra – Kawaguchi,3,DA,DA,501
2465,Delavnica tradicionalnih obrti – Kawaguchi,4,DA,DA,501
2466,Ogled mestnih znamenitosti ponoči – Nanyuan,4,DA,NE,502
2467,Delavnica lokalne kulinarike – Nanyuan,5,DA,DA,502
2468,Obisk zgodovinskega muzeja – Az Zāhir,5,DA,DA,503
2469,Obisk umetniške galerije – Az Zāhir,3,DA,DA,503
2470,Obisk živalskega vrta – Sharga,3,DA,DA,504
2471,Ogled športnega objekta – Sharga,4,DA,DA,504
2472,Obisk botaničnega vrta – Huoli,4,DA,DA,505
2473,Večerni razgled na mesto – Huoli,5,NE,DA,505
2474,Obisk akvarija – Bouna,5,DA,DA,506
2475,Obisk lokalnega sejma – Bouna,3,NE,DA,506
2476,Voden pohod po okolici – Seririt,3,NE,DA,507
2477,Voden ogled starega mestnega jedra – Seririt,4,NE,DA,507
2478,Obisk zgodovinske četrti – Buenavista,4,NE,DA,508
2479,Družinski ogled znamenitosti – Buenavista,5,DA,DA,508
2480,Kolesarski izlet po mestu – Benisheikh,5,NE,DA,509
2481,Vodena fotografska tura – Benisheikh,3,DA,NE,509
2482,Večerni kulturni sprehod – Kutapanjang,3,NE,NE,510
2483,Otroška ustvarjalna delavnica – Kutapanjang,4,DA,DA,510
2484,Ulična kulinarična tura – Lấp Vò,4,DA,NE,511
2485,Ogled verske dediščine – Lấp Vò,5,NE,DA,511
2486,Arhitekturni sprehod – Guinobatan,5,NE,DA,512
2487,Piknik v mestnem parku – Guinobatan,3,NE,DA,512
2488,Obisk mestne knjižnice – Tilburg,3,NE,DA,513
2489,Sprehod skozi mestni park – Tilburg,4,NE,DA,513
2490,Delavnica tradicionalnih obrti – Florida,4,DA,DA,514
2491,Razgledna točka in fotografiranje – Florida,5,NE,DA,514
2492,Delavnica lokalne kulinarike – Valjevo,5,DA,DA,515
2493,Plovba po reki ali jezeru – Valjevo,3,DA,DA,515
2494,Obisk umetniške galerije – Balazar,3,DA,DA,516
2495,Raziskovanje lokalnih obrti – Balazar,4,DA,DA,516
2496,Ogled športnega objekta – Campo Largo,4,DA,DA,517
2497,Vožnja s turističnim avtobusom – Campo Largo,5,DA,DA,517
2498,Večerni razgled na mesto – Xiyang,5,NE,DA,518
2499,Pokušina lokalnih sladic – Xiyang,3,DA,DA,518
2500,Obisk lokalnega sejma – Batanamang,3,NE,DA,519
2501,Ogled lokalne tržnice – Batanamang,4,NE,DA,519
2502,Voden ogled starega mestnega jedra – Mulyosari,4,NE,DA,520
2503,Ogled zgodovinskih zgradb – Mulyosari,5,NE,DA,520
2504,Družinski ogled znamenitosti – Mertert,5,DA,DA,521
2505,Koncert lokalne glasbe – Mertert,3,DA,DA,521
2506,Vodena fotografska tura – Contagem,3,DA,NE,522
2507,Jutranji ogled mesta – Contagem,4,NE,DA,522
2508,Otroška ustvarjalna delavnica – Hutang,4,DA,DA,523
2509,Sprehod ob reki – Hutang,5,NE,DA,523
2510,Ogled verske dediščine – Bandung,5,NE,DA,524
2511,Vožnja z ladjico – Bandung,3,DA,DA,524
2512,Piknik v mestnem parku – Zhendong,3,NE,DA,525
2513,Degustacija lokalnih jedi – Zhendong,4,DA,NE,525
2514,Sprehod skozi mestni park – Kristinestad,4,NE,DA,526
2515,Izlet v naravo v okolici mesta – Kristinestad,5,NE,DA,526
2516,Razgledna točka in fotografiranje – Sabaneta,5,NE,DA,527
2517,Interaktivni znanstveni center – Sabaneta,3,DA,DA,527
2518,Plovba po reki ali jezeru – Admiralteisky,3,DA,DA,528
2519,Obisk kulturnega centra – Admiralteisky,4,DA,DA,528
2520,Raziskovanje lokalnih obrti – Shar’ya,4,DA,DA,529
2521,Ogled mestnih znamenitosti ponoči – Shar’ya,5,DA,NE,529
2522,Vožnja s turističnim avtobusom – As Salţ,5,DA,DA,530
2523,Obisk zgodovinskega muzeja – As Salţ,3,DA,DA,530
2524,Pokušina lokalnih sladic – Long Hồ,3,DA,DA,531
2525,Obisk živalskega vrta – Long Hồ,4,DA,DA,531
2526,Ogled lokalne tržnice – Tukuyu,4,NE,DA,532
2527,Obisk botaničnega vrta – Tukuyu,5,DA,DA,532
2528,Ogled zgodovinskih zgradb – Rincón,5,NE,DA,533
2529,Obisk akvarija – Rincón,3,DA,DA,533
2530,Koncert lokalne glasbe – Seydi,3,DA,DA,534
2531,Voden pohod po okolici – Seydi,4,NE,DA,534
2532,Jutranji ogled mesta – Kalmar,4,NE,DA,535
2533,Obisk zgodovinske četrti – Kalmar,5,NE,DA,535
2534,Sprehod ob reki – Nanortalik,5,NE,DA,536
2535,Kolesarski izlet po mestu – Nanortalik,3,NE,DA,536
2536,Vožnja z ladjico – Yezhi,3,DA,DA,537
2537,Večerni kulturni sprehod – Yezhi,4,NE,NE,537
2538,Degustacija lokalnih jedi – Kiruru,4,DA,NE,538
2539,Ulična kulinarična tura – Kiruru,5,DA,NE,538
2540,Izlet v naravo v okolici mesta – Banjar Buahan,5,NE,DA,539
2541,Arhitekturni sprehod – Banjar Buahan,3,NE,DA,539
2542,Interaktivni znanstveni center – Maca,3,DA,DA,540
2543,Obisk mestne knjižnice – Maca,4,NE,DA,540
2544,Obisk kulturnega centra – Versailles,4,DA,DA,541
2545,Delavnica tradicionalnih obrti – Versailles,5,DA,DA,541
